,close,pe_ttm,nav,Year,percent,percent_pe
2013-02-06,791.263,38.4359016418457,0.8130252467805757,2013,0.1,0.2
2013-02-07,805.586,39.230098724365234,0.8277421747926756,2013,0.2,0.2
2013-02-08,823.028,40.15879821777344,0.8456638852155651,2013,0.2,0.2
2013-02-18,835.277,40.70560073852539,0.8582497716374189,2013,0.2,0.2
2013-02-19,819.709,39.95589828491211,0.8422536021692647,2013,0.2,0.2
2013-02-20,850.863,41.44729995727539,0.8742644361627689,2013,0.2,0.3
2013-02-21,839.298,40.74209976196289,0.8623813619143618,2013,0.2,0.2
2013-02-22,838.763,40.69969940185547,0.8618316477143706,2013,0.2,0.2
2013-02-25,855.694,41.37009811401367,0.8792283040135301,2013,0.2,0.3
2013-02-26,851.217,40.985198974609375,0.8746281722876228,2013,0.2,0.2
2013-02-27,846.09,41.137699127197266,0.8693601634963057,2013,0.2,0.2
2013-02-28,861.095,43.054100036621094,0.8847778486754971,2013,0.2,0.3
2013-03-01,884.891,44.1869010925293,0.909228314288562,2013,0.2,0.3
2013-03-04,863.5,43.0703010559082,0.8872489938175134,2013,0.2,0.3
2013-03-05,888.099,44.264198303222656,0.9125245444821539,2013,0.2,0.3
2013-03-06,902.903,45.04710006713867,0.927735701522657,2013,0.2,0.3
2013-03-07,877.337,43.78329849243164,0.9014665552853223,2013,0.2,0.3
2013-03-08,864.699,43.17430114746094,0.8884809701274001,2013,0.2,0.3
2013-03-11,869.15,43.41379928588867,0.8930543867706912,2013,0.2,0.3
2013-03-12,839.836,41.91680145263672,0.8629341586238856,2013,0.2,0.3
2013-03-13,834.049,41.61349868774414,0.856987997735383,2013,0.2,0.3
2013-03-14,842.036,41.979000091552734,0.8651946656145034,2013,0.2,0.3
2013-03-15,853.906,42.58509826660156,0.8773911283320643,2013,0.2,0.3
2013-03-18,852.117,42.506099700927734,0.875552925147421,2013,0.2,0.3
2013-03-19,842.685,42.04359817504883,0.8658615151767357,2013,0.2,0.3
2013-03-20,866.267,43.23590087890625,0.8900920951098042,2013,0.2,0.3
2013-03-21,882.734,44.03379821777344,0.907011989934579,2013,0.2,0.3
2013-03-22,882.001,43.98979949951172,0.9062588301054322,2013,0.2,0.3
2013-03-25,881.756,43.910499572753906,0.9060070918269315,2013,0.2,0.3
2013-03-26,876.361,43.6952018737793,0.90046371218403,2013,0.2,0.3
2013-03-27,882.752,44.06760025024414,0.9070304849917749,2013,0.2,0.3
2013-03-28,867.511,43.304100036621094,0.8913703090626808,2013,0.2,0.3
2013-03-29,866.455,43.270599365234375,0.8902852657071842,2013,0.2,0.3
2013-04-01,877.001,41.26539993286133,0.9011213142176643,2013,0.2,0.2
2013-04-02,845.163,39.84450149536133,0.8684076680507135,2013,0.2,0.2
2013-04-03,835.138,40.132598876953125,0.8581069486957389,2013,0.2,0.2
2013-04-08,853.484,40.93830108642578,0.8769575219911369,2013,0.2,0.2
2013-04-09,861.991,41.36119842529297,0.8856984915225851,2013,0.2,0.3
2013-04-10,850.533,40.839599609375,0.8739253601141762,2013,0.2,0.2
2013-04-11,847.782,40.65190124511719,0.8710986988727264,2013,0.2,0.2
2013-04-12,846.612,40.571800231933594,0.8698965201549886,2013,0.2,0.2
2013-04-15,836.342,39.992801666259766,0.8593440625215134,2013,0.2,0.2
2013-04-16,846.054,40.40650177001953,0.8693231733819137,2013,0.2,0.2
2013-04-17,867.511,41.39799880981445,0.8913703090626808,2013,0.2,0.3
2013-04-18,873.481,41.648799896240234,0.8975045030326757,2013,0.2,0.3
2013-04-19,892.21,42.584800720214844,0.9167486100450767,2013,0.2,0.3
2013-04-22,916.021,43.974300384521484,0.9412144882058048,2013,0.2,0.3
2013-04-23,893.79,42.41230010986328,0.9183720650656112,2013,0.2,0.3
2013-04-24,923.406,43.83810043334961,0.9488025991720379,2013,0.2,0.3
2013-04-25,903.634,43.569698333740234,0.9284868063454487,2013,0.2,0.3
2013-04-26,889.381,42.76060104370117,0.9138418035557775,2013,0.2,0.3
2013-05-02,913.651,43.83190155029297,0.9387793056750028,2013,0.2,0.3
2013-05-03,939.21,45.044898986816406,0.9650412593900948,2013,0.2,0.3
2013-05-06,958.022,45.84880065917969,0.9843706491662326,2013,0.2,0.3
2013-05-07,957.44,45.789798736572266,0.9837726423168964,2013,0.2,0.3
2013-05-08,980.083,46.87030029296875,1.007038396766242,2013,0.2,0.3
2013-05-09,992.161,47.45940017700195,1.0194485801447342,2013,0.2,0.3
2013-05-10,988.3,47.34379959106445,1.0154813903761997,2013,0.2,0.3
2013-05-13,995.109,47.69160079956055,1.022477659512162,2013,0.2,0.3
2013-05-14,976.333,46.72710037231445,1.003185259850416,2013,0.2,0.3
2013-05-15,1012.656,48.47700119018555,1.0405072577686947,2013,0.2,0.3
2013-05-16,1009.526,48.399600982666016,1.037291172822952,2013,0.2,0.3
2013-05-17,1023.403,49.08599853515625,1.051549834417863,2013,0.2,0.3
2013-05-20,1051.653,50.45180130004883,1.0805767991837516,2013,0.2,0.3
2013-05-21,1073.583,51.543399810791016,1.1031099438675016,2013,0.2,0.3
2013-05-22,1039.811,50.03670120239258,1.068409106555162,2013,0.2,0.3
2013-05-23,1042.897,50.11650085449219,1.0715799813610924,2013,0.2,0.3
2013-05-24,1073.782,51.55080032348633,1.1033144169998346,2013,0.2,0.3
2013-05-27,1089.724,52.347900390625,1.1196948726563938,2013,0.2,0.3
2013-05-28,1059.002,50.993099212646484,1.0881279200355927,2013,0.2,0.3
2013-05-29,1065.96,51.29650115966797,1.0952772871450105,2013,0.2,0.3
2013-05-30,1073.869,51.635501861572266,1.1034038097762817,2013,0.2,0.3
2013-05-31,1073.023,51.630001068115234,1.1025345420880714,2013,0.2,0.3
2013-06-03,1052.136,50.57419967651367,1.0810730832185098,2013,0.2,0.3
2013-06-04,1022.46,49.172298431396484,1.05058089892143,2013,0.2,0.3
2013-06-05,1032.756,49.62350082397461,1.0611600716375216,2013,0.2,0.3
2013-06-06,1022.13,49.15570068359375,1.0502418228728372,2013,0.2,0.3
2013-06-07,1030.139,49.55419921875,1.0584710958218637,2013,0.2,0.3
2013-06-13,1029.275,49.54880142211914,1.0575833330764577,2013,0.2,0.3
2013-06-14,1068.147,51.4109001159668,1.0975244365943202,2013,0.2,0.3
2013-06-17,1073.691,51.672401428222656,1.1032209142106773,2013,0.2,0.3
2013-06-18,1072.93,51.49689865112305,1.102438984292559,2013,0.2,0.3
2013-06-19,1067.625,51.22570037841797,1.0969880799356373,2013,0.2,0.3
2013-06-20,1029.528,49.41320037841797,1.0578432913803786,2013,0.2,0.3
2013-06-21,1025.497,49.16279983520508,1.0537014260716602,2013,0.2,0.3
2013-06-24,971.454,46.49869918823242,0.9981720718471322,2013,0.2,0.3
2013-06-25,984.746,47.177101135253906,1.0118296440831744,2013,0.2,0.3
2013-06-26,1038.976,49.76350021362305,1.067551141401905,2013,0.2,0.3
2013-06-27,1022.503,48.901100158691406,1.0506250815580649,2013,0.2,0.3
2013-06-28,1011.658,48.38909912109375,1.0394818095974963,2013,0.2,0.3
2013-07-01,1055.839,50.49810028076172,1.0848779274849907,2013,0.2,0.3
2013-07-02,1083.248,51.86750030517578,1.1130407620785567,2013,0.2,0.3
2013-07-03,1104.578,52.87189865112305,1.1349574048557745,2013,0.2,0.3
2013-07-04,1087.904,52.13570022583008,1.1178248168732463,2013,0.2,0.3
2013-07-05,1057.273,50.618900299072266,1.0863513670416025,2013,0.2,0.3
2013-07-08,1030.604,49.2677001953125,1.0589488847994264,2013,0.2,0.3
2013-07-09,1050.715,50.19060134887695,1.0796130012032061,2013,0.2,0.3
2013-07-10,1068.857,51.01620101928711,1.0982539638503832,2013,0.2,0.3
2013-07-11,1080.782,51.63650131225586,1.1105069392427096,2013,0.2,0.3
2013-07-12,1096.296,52.376800537109375,1.126447623539276,2013,0.2,0.3
2013-07-15,1139.567,54.422000885009766,1.1709087135351968,2013,0.2,0.3
2013-07-16,1143.195,54.621700286865234,1.174636495063361,2013,0.2,0.3
2013-07-17,1129.48,54.00450134277344,1.1605442889832138,2013,0.2,0.3
2013-07-18,1127.966,53.93470001220703,1.1589886491723975,2013,0.2,0.3
2013-07-19,1116.005,53.3484992980957,1.1466986836656794,2013,0.2,0.3
2013-07-22,1153.772,55.2307014465332,1.1855043961723453,2013,0.2,0.4
2013-07-23,1178.588,56.39979934692383,1.2110029150265147,2013,0.2,0.4
2013-07-24,1203.308,57.5640983581543,1.2364027935756392,2013,0.3,0.4
2013-07-25,1150.387,54.930198669433594,1.1820262979163263,2013,0.2,0.3
2013-07-26,1158.354,55.138099670410156,1.1902124157318958,2013,0.2,0.3
2013-07-29,1136.984,54.03200149536133,1.1682546728275758,2013,0.2,0.3
2013-07-30,1124.102,53.114200592041016,1.1550183768943307,2013,0.2,0.3
2013-07-31,1134.015,53.80580139160156,1.1652040158934194,2013,0.2,0.3
2013-08-01,1190.113,56.40399932861328,1.2228448891478199,2013,0.2,0.4
2013-08-02,1188.851,56.14699935913086,1.2215481801377472,2013,0.2,0.4
2013-08-05,1202.832,56.849998474121094,1.235913702063124,2013,0.3,0.4
2013-08-06,1211.782,57.34519958496094,1.2451098555022282,2013,0.3,0.4
2013-08-07,1175.702,55.7150993347168,1.2080375408560953,2013,0.2,0.4
2013-08-08,1185.955,55.8302001953125,1.218572530935552,2013,0.2,0.4
2013-08-09,1172.519,55.20180130004883,1.2047669982419422,2013,0.2,0.4
2013-08-12,1161.872,54.66830062866211,1.1938271719105293,2013,0.2,0.3
2013-08-13,1172.329,55.17219924926758,1.2045717726382068,2013,0.2,0.4
2013-08-14,1180.656,55.49330139160156,1.2131277915976955,2013,0.2,0.4
2013-08-15,1167.094,54.017398834228516,1.199192793503714,2013,0.2,0.3
2013-08-16,1132.086,52.520301818847656,1.1632219622639184,2013,0.2,0.3
2013-08-19,1171.402,54.144500732421875,1.2036192771926149,2013,0.2,0.3
2013-08-20,1175.783,54.35540008544922,1.208120768613477,2013,0.2,0.3
2013-08-21,1181.34,54.8760986328125,1.2138306037711422,2013,0.2,0.3
2013-08-22,1197.134,55.445701599121094,1.2300589889574234,2013,0.3,0.4
2013-08-23,1219.825,56.557701110839844,1.2533740635592916,2013,0.3,0.4
2013-08-26,1238.172,57.67369842529297,1.272225664357867,2013,0.3,0.4
2013-08-27,1250.751,58.22119903564453,1.2851506268283135,2013,0.3,0.4
2013-08-28,1227.995,57.24610137939453,1.2617687645199043,2013,0.3,0.4
2013-08-29,1226.296,57.145599365234375,1.2600230366212408,2013,0.3,0.4
2013-08-30,1185.145,55.294498443603516,1.2177402533617336,2013,0.2,0.4
2013-09-02,1210.185,56.41619873046875,1.2434689329276751,2013,0.3,0.4
2013-09-03,1234.587,57.50210189819336,1.2685420654663375,2013,0.3,0.4
2013-09-04,1236.35,57.62099838256836,1.2703535535683643,2013,0.3,0.4
2013-09-05,1267.26,58.944698333740234,1.3021136767865455,2013,0.3,0.4
2013-09-06,1282.746,59.781898498535156,1.3180255909941403,2013,0.3,0.4
2013-09-09,1275.912,59.389198303222656,1.311003634278739,2013,0.3,0.4
2013-09-10,1263.589,58.864498138427734,1.2983417126217462,2013,0.3,0.4
2013-09-11,1220.705,57.058101654052734,1.2542782663555387,2013,0.3,0.4
2013-09-12,1220.633,57.00239944458008,1.254204286126755,2013,0.3,0.4
2013-09-13,1253.448,58.46139907836914,1.2879218028981756,2013,0.3,0.4
2013-09-16,1278.798,59.5974006652832,1.3139690084491586,2013,0.3,0.4
2013-09-17,1269.36,59.20429992675781,1.3042714334594079,2013,0.3,0.4
2013-09-18,1289.642,60.183998107910156,1.3251112529065496,2013,0.3,0.4
2013-09-23,1326.091,61.807701110839844,1.3625627162251999,2013,0.3,0.4
2013-09-24,1328.404,62.031700134277344,1.3649393310748814,2013,0.3,0.4
2013-09-25,1323.04,61.768699645996094,1.359427804030484,2013,0.3,0.4
2013-09-26,1306.344,61.05739974975586,1.3422726109780496,2013,0.3,0.4
2013-09-27,1323.759,61.91230010986328,1.3601665788151451,2013,0.3,0.4
2013-09-30,1367.912,63.86970138549805,1.4055339266136682,2013,0.3,0.4
2013-10-08,1387.663,64.17340087890625,1.4258281418735288,2013,0.3,0.4
2013-10-09,1415.833,65.3124008178711,1.454772906385213,2013,0.3,0.4
2013-10-10,1378.148,63.59989929199219,1.4160514491391065,2013,0.3,0.4
2013-10-11,1379.9,63.818599700927734,1.4178516347061805,2013,0.3,0.4
2013-10-14,1393.602,64.57460021972656,1.4319304832450197,2013,0.3,0.4
2013-10-15,1389.749,64.38179779052734,1.4279715135019055,2013,0.3,0.4
2013-10-16,1335.1,61.856201171875,1.3718194923517801,2013,0.3,0.4
2013-10-17,1322.988,61.3583984375,1.3593743738652513,2013,0.3,0.4
2013-10-18,1349.937,62.475399017333984,1.3870645569971425,2013,0.3,0.4
2013-10-21,1400.967,64.8488998413086,1.4394980441477017,2013,0.3,0.4
2013-10-22,1350.473,62.51300048828125,1.3876152987003112,2013,0.3,0.4
2013-10-23,1311.231,60.75979995727539,1.347294019006754,2013,0.3,0.4
2013-10-24,1295.932,59.503700256347656,1.3315742478933617,2013,0.3,0.4
2013-10-25,1269.171,56.88869857788086,1.3040772353588506,2013,0.3,0.4
2013-10-28,1279.05,57.256099700927734,1.314227939249902,2013,0.3,0.4
2013-10-29,1261.684,56.46139907836914,1.2963843190685067,2013,0.3,0.4
2013-10-30,1273.291,56.950401306152344,1.3083105484503712,2013,0.3,0.4
2013-10-31,1235.555,55.24589920043945,1.2695366885422095,2013,0.3,0.4
2013-11-01,1221.962,54.639801025390625,1.2555698378497235,2013,0.3,0.3
2013-11-04,1222.456,54.669898986816406,1.256077424419435,2013,0.3,0.3
2013-11-05,1260.025,56.26100158691406,1.2946796912969456,2013,0.3,0.4
2013-11-06,1241.789,55.453399658203125,1.2759421433510785,2013,0.3,0.4
2013-11-07,1224.05,54.703399658203125,1.2577152644844554,2013,0.3,0.3
2013-11-08,1211.11,54.22829818725586,1.244419373366912,2013,0.3,0.3
2013-11-11,1212.689,54.37080001831055,1.2460418008842693,2013,0.3,0.3
2013-11-12,1228.346,55.03229904174805,1.2621294181352256,2013,0.3,0.3
2013-11-13,1212.08,54.368499755859375,1.245416051449139,2013,0.3,0.3
2013-11-14,1249.667,56.015499114990234,1.2840368133838453,2013,0.3,0.4
2013-11-15,1269.052,56.87220001220703,1.3039549624807214,2013,0.3,0.4
2013-11-18,1291.151,57.82429885864258,1.326661755201478,2013,0.3,0.4
2013-11-19,1298.166,58.167999267578125,1.3338696899920164,2013,0.3,0.4
2013-11-20,1299.264,58.141700744628906,1.3349978884809701,2013,0.3,0.4
2013-11-21,1298.953,58.040199279785156,1.334678334992751,2013,0.3,0.4
2013-11-22,1295.067,57.84429931640625,1.3306854576447777,2013,0.3,0.4
2013-11-25,1293.795,57.733001708984375,1.3293784736029297,2013,0.3,0.4
2013-11-26,1291.854,57.72600173950195,1.3273840899352982,2013,0.3,0.4
2013-11-27,1329.477,59.367698669433594,1.3660418419843965,2013,0.3,0.4
2013-11-28,1336.661,59.68920135498047,1.3734234248119415,2013,0.3,0.4
2013-11-29,1366.834,60.97169876098633,1.4044262781882655,2013,0.3,0.4
2013-12-02,1253.929,56.003700256347656,1.288416031926579,2013,0.3,0.4
2013-12-03,1255.329,56.11520004272461,1.2898545363751537,2013,0.3,0.4
2013-12-04,1240.287,55.45479965209961,1.274398833578393,2013,0.3,0.4
2013-12-05,1202.066,53.784698486328125,1.2351266346291176,2013,0.3,0.3
2013-12-06,1206.783,53.95819854736328,1.2399733671176378,2013,0.3,0.3
2013-12-09,1241.715,55.425201416015625,1.2758661081159393,2013,0.3,0.4
2013-12-10,1231.921,54.975399017333984,1.2658027419949798,2013,0.3,0.3
2013-12-11,1244.505,55.53390121459961,1.278732841981314,2013,0.3,0.4
2013-12-12,1279.318,57.03929901123047,1.3145033101014865,2013,0.3,0.4
2013-12-13,1278.143,57.07379913330078,1.3132959938678612,2013,0.3,0.4
2013-12-16,1279.958,57.03810119628906,1.3151609121351209,2013,0.3,0.4
2013-12-17,1267.673,56.51390075683594,1.3025380355988752,2013,0.3,0.4
2013-12-18,1256.0,56.08219909667969,1.2905439910072922,2013,0.3,0.4
2013-12-19,1256.084,56.188899993896484,1.2906303012742069,2013,0.3,0.4
2013-12-20,1253.714,56.006099700927734,1.2881951187434046,2013,0.3,0.4
2013-12-23,1242.806,55.71730041503906,1.2769871140826503,2013,0.3,0.4
2013-12-24,1258.823,56.358699798583984,1.2934446324775262,2013,0.3,0.4
2013-12-25,1288.341,57.69850158691406,1.3237744712725523,2013,0.3,0.4
2013-12-26,1269.535,56.87269973754883,1.30445124651548,2013,0.3,0.4
2013-12-27,1294.302,57.92169952392578,1.3298994177139492,2013,0.3,0.4
2013-12-30,1307.988,58.46609878540039,1.3439618262019477,2013,0.3,0.4
2013-12-31,1304.444,58.37419891357422,1.3403203549406977,2013,0.3,0.4
2014-01-02,1333.003,60.16490173339844,1.3696648181884503,2014,0.3,0.4
2014-01-03,1352.84,61.08060073852539,1.3900473987215805,2014,0.3,0.4
2014-01-06,1323.328,59.78820037841797,1.3597237249456195,2014,0.3,0.4
2014-01-07,1352.276,61.06890106201172,1.3894678869294406,2014,0.3,0.4
2014-01-08,1405.023,63.45719909667969,1.4436655970358587,2014,0.3,0.4
2014-01-09,1380.244,62.3109016418457,1.4182050957992587,2014,0.3,0.4
2014-01-10,1353.302,61.09989929199219,1.3905221051896102,2014,0.3,0.4
2014-01-13,1362.788,61.464298248291016,1.4002690003318836,2014,0.3,0.4
2014-01-14,1400.916,63.07889938354492,1.4394456414856462,2014,0.3,0.4
2014-01-15,1415.323,63.756099700927734,1.4542488797646609,2014,0.3,0.4
2014-01-16,1395.163,62.78239822387695,1.4335344157051806,2014,0.3,0.4
2014-01-17,1395.509,62.800899505615234,1.433889931804614,2014,0.3,0.4
2014-01-20,1372.736,61.75749969482422,1.4104906019421868,2014,0.3,0.4
2014-01-21,1407.152,63.27629852294922,1.4458531513008706,2014,0.3,0.4
2014-01-22,1431.741,64.35700225830078,1.4711184269337354,2014,0.3,0.4
2014-01-23,1461.525,65.76390075683594,1.5017215815739913,2014,0.3,0.4
2014-01-24,1484.432,66.8865966796875,1.525258596862211,2014,0.3,0.4
2014-01-27,1477.669,66.70899963378906,1.5183095928724162,2014,0.3,0.4
2014-01-28,1471.34,66.3469009399414,1.5118065252616795,2014,0.3,0.4
2014-01-29,1496.527,67.46910095214844,1.5376862477947215,2014,0.3,0.4
2014-01-30,1495.978,67.26219940185547,1.5371221485502446,2014,0.3,0.4
2014-02-07,1532.687,68.80940246582031,1.5748407626950587,2014,0.3,0.4
2014-02-10,1553.415,69.73470306396484,1.5961388485593893,2014,0.3,0.5
2014-02-11,1527.151,68.59609985351562,1.5691525051041222,2014,0.3,0.4
2014-02-12,1539.966,69.1865005493164,1.5823199583244711,2014,0.3,0.5
2014-02-13,1485.131,66.71499633789062,1.525976821583321,2014,0.3,0.4
2014-02-14,1515.784,68.0344009399414,1.5574728764848706,2014,0.3,0.4
2014-02-17,1558.616,69.8115005493164,1.6014828925858453,2014,0.3,0.5
2014-02-18,1545.341,69.32969665527344,1.5878427879038215,2014,0.3,0.5
2014-02-19,1544.402,69.53800201416016,1.5868779624200988,2014,0.3,0.5
2014-02-20,1515.164,68.268798828125,1.5568358245147873,2014,0.3,0.4
2014-02-21,1519.665,68.50890350341797,1.561460616316956,2014,0.3,0.4
2014-02-24,1540.026,69.48989868164062,1.5823816085151245,2014,0.3,0.5
2014-02-25,1472.691,66.1937026977539,1.5131946820545543,2014,0.3,0.4
2014-02-26,1465.985,65.80919647216797,1.50630424574588,2014,0.3,0.4
2014-02-27,1414.657,62.71879959106445,1.45356456264841,2014,0.3,0.4
2014-02-28,1434.894,59.759300231933594,1.4743581444525617,2014,0.3,0.4
2014-03-03,1465.139,60.9463996887207,1.5054349780576697,2014,0.3,0.4
2014-03-04,1460.452,60.76279830932617,1.5006190706644762,2014,0.3,0.4
2014-03-05,1464.578,60.81570053100586,1.504858548775062,2014,0.3,0.4
2014-03-06,1462.528,60.70650100708008,1.5027521672610773,2014,0.3,0.4
2014-03-07,1460.611,60.65959930419922,1.5007824436697073,2014,0.3,0.4
2014-03-10,1407.073,58.586700439453125,1.4457719785498437,2014,0.3,0.4
2014-03-11,1395.813,58.130699157714844,1.4342022927705906,2014,0.3,0.4
2014-03-12,1399.266,58.37080001831055,1.4377502612426831,2014,0.3,0.4
2014-03-13,1436.856,59.89680099487305,1.476374105686922,2014,0.3,0.4
2014-03-14,1434.021,59.77370071411133,1.4734611341785575,2014,0.3,0.4
2014-03-17,1477.415,61.53150177001953,1.5180486070653174,2014,0.3,0.4
2014-03-18,1485.64,61.79199981689453,1.5264998207006957,2014,0.3,0.4
2014-03-19,1466.217,61.011600494384766,1.5065426264830726,2014,0.3,0.4
2014-03-20,1417.658,58.934600830078125,1.4566480996842484,2014,0.3,0.4
2014-03-21,1419.84,59.00230026245117,1.4588901116176702,2014,0.3,0.4
2014-03-24,1397.294,58.10350036621094,1.4357240249765475,2014,0.3,0.4
2014-03-25,1394.824,57.97829818725586,1.43318609212799,2014,0.3,0.4
2014-03-26,1417.614,59.06779861450195,1.456602889544436,2014,0.3,0.4
2014-03-27,1367.964,57.089298248291016,1.4055873567789008,2014,0.3,0.4
2014-03-28,1330.5,55.4718017578125,1.3670929777350338,2014,0.3,0.4
2014-03-31,1327.8,55.32160186767578,1.364318719155639,2014,0.3,0.4
2014-04-01,1355.051,55.46950149536133,1.3923192082471516,2014,0.3,0.4
2014-04-02,1327.983,54.410400390625,1.3645067522371312,2014,0.3,0.3
2014-04-03,1326.1764,54.36309814453125,1.3626504649965632,2014,0.3,0.3
2014-04-04,1346.738,55.22779846191406,1.3837775743321488,2014,0.3,0.4
2014-04-08,1351.183,55.39350128173828,1.3883448259563744,2014,0.3,0.4
2014-04-09,1370.462,56.147300720214844,1.4081540597164297,2014,0.3,0.4
2014-04-10,1381.142,56.63130187988281,1.419127793652702,2014,0.3,0.4
2014-04-11,1363.899,55.86869812011719,1.4014105563621455,2014,0.3,0.4
2014-04-14,1372.728,56.126399993896484,1.4104823819167662,2014,0.3,0.4
2014-04-15,1369.889,56.153900146484375,1.4075653003956914,2014,0.3,0.4
2014-04-16,1359.304,55.72890090942383,1.396689179261287,2014,0.3,0.4
2014-04-17,1367.591,56.02119827270508,1.4052040980936733,2014,0.3,0.4
2014-04-18,1377.419,56.31850051879883,1.41530239932267,2014,0.3,0.4
2014-04-21,1363.851,55.64550018310547,1.4013612362096233,2014,0.3,0.4
2014-04-22,1336.187,54.62580108642578,1.3729363883057808,2014,0.3,0.3
2014-04-23,1326.438,53.962501525878906,1.3629192598278113,2014,0.3,0.3
2014-04-24,1319.505,53.185699462890625,1.3557955802978323,2014,0.3,0.3
2014-04-25,1291.903,51.67340087890625,1.3274344375909983,2014,0.3,0.3
2014-04-28,1257.263,50.1349983215332,1.2918417275205423,2014,0.3,0.3
2014-04-29,1266.543,50.3734016418457,1.3013769570082394,2014,0.3,0.3
2014-04-30,1283.209,50.987998962402344,1.3185013249653477,2014,0.3,0.3
2014-05-05,1302.146,51.724998474121094,1.3379591526386796,2014,0.3,0.3
2014-05-06,1316.858,52.28960037231445,1.3530757793868478,2014,0.3,0.3
2014-05-07,1290.025,51.2489013671875,1.3255047866235528,2014,0.3,0.3
2014-05-08,1279.837,50.92639923095703,1.3150365842506369,2014,0.3,0.3
2014-05-09,1258.584,50.038299560546875,1.2931990592180909,2014,0.3,0.3
2014-05-12,1278.282,50.82210159301758,1.313438816809541,2014,0.3,0.3
2014-05-13,1276.244,50.71070098876953,1.3113447653336867,2014,0.3,0.3
2014-05-14,1278.661,50.910099029541016,1.313828240513834,2014,0.3,0.3
2014-05-15,1253.879,49.98500061035156,1.288364656767701,2014,0.3,0.3
2014-05-16,1226.473,48.9656982421875,1.2602049046836679,2014,0.3,0.3
2014-05-19,1228.371,49.04520034790039,1.2621551057146645,2014,0.3,0.3
2014-05-20,1244.647,49.69919967651367,1.2788787474325265,2014,0.3,0.3
2014-05-21,1257.796,50.20399856567383,1.2923893867141785,2014,0.3,0.3
2014-05-22,1269.513,50.668399810791016,1.3044286414455737,2014,0.3,0.3
2014-05-23,1295.998,51.75080108642578,1.3316420631030803,2014,0.3,0.3
2014-05-26,1320.759,52.70859909057617,1.3570840692824844,2014,0.3,0.3
2014-05-27,1306.284,52.15510177612305,1.3422109607873964,2014,0.3,0.3
2014-05-28,1338.971,53.43450164794922,1.37579695715209,2014,0.3,0.3
2014-05-29,1314.212,52.42110061645508,1.350357005979041,2014,0.3,0.3
2014-05-30,1318.127,52.57720184326172,1.3543796809191633,2014,0.3,0.3
2014-06-03,1319.625,52.6505012512207,1.3559188806791387,2014,0.3,0.3
2014-06-04,1321.718,52.680198669433594,1.3580694448297583,2014,0.3,0.3
2014-06-05,1355.482,54.04840087890625,1.3927620621166772,2014,0.3,0.3
2014-06-06,1350.447,53.82170104980469,1.3875885836176949,2014,0.3,0.3
2014-06-09,1326.675,52.905399322509766,1.3631627780808913,2014,0.3,0.3
2014-06-10,1353.871,53.925899505615234,1.3911067544976385,2014,0.3,0.3
2014-06-11,1367.388,54.62919998168945,1.40499551494863,2014,0.3,0.3
2014-06-12,1363.739,54.50590133666992,1.401246155853737,2014,0.3,0.3
2014-06-13,1382.733,55.212398529052734,1.4207625512081896,2014,0.3,0.4
2014-06-16,1395.611,55.63629913330078,1.4339947371287247,2014,0.3,0.4
2014-06-17,1377.431,54.992698669433594,1.4153147293608006,2014,0.3,0.3
2014-06-18,1363.991,54.472801208496094,1.4015050866544805,2014,0.3,0.3
2014-06-19,1320.655,52.77859878540039,1.3569772089520187,2014,0.3,0.3
2014-06-20,1333.982,53.266998291015625,1.3706707437992753,2014,0.3,0.3
2014-06-23,1361.283,54.37820053100586,1.3987226080496653,2014,0.3,0.3
2014-06-24,1369.439,54.6781005859375,1.4071029239657926,2014,0.3,0.3
2014-06-25,1358.708,54.27320098876953,1.396076787367465,2014,0.3,0.3
2014-06-26,1386.273,55.33039855957031,1.4243999124567293,2014,0.3,0.4
2014-06-27,1388.815,55.440799713134766,1.4270118255340707,2014,0.3,0.4
2014-06-30,1404.71,56.14849853515625,1.4433439885412847,2014,0.3,0.4
2014-07-01,1411.736,56.90599822998047,1.4505632258667762,2014,0.3,0.4
2014-07-02,1419.937,57.23860168457031,1.4589897794258928,2014,0.3,0.4
2014-07-03,1422.603,57.37620162963867,1.4617291028972508,2014,0.3,0.4
2014-07-04,1411.638,56.937198638916016,1.4504625305553758,2014,0.3,0.4
2014-07-07,1393.889,56.2140007019043,1.4322253766569772,2014,0.3,0.4
2014-07-08,1410.725,56.885101318359375,1.4495244201542694,2014,0.3,0.4
2014-07-09,1384.579,55.79010009765625,1.4226593220739536,2014,0.3,0.4
2014-07-10,1363.882,54.9827995300293,1.4013930888081272,2014,0.3,0.3
2014-07-11,1359.342,54.78900146484375,1.396728224382034,2014,0.3,0.3
2014-07-14,1367.07,55.262298583984375,1.404668768938168,2014,0.3,0.4
2014-07-15,1341.269,54.18280029296875,1.3781581594541081,2014,0.3,0.3
2014-07-16,1318.615,53.241600036621094,1.3548811024698095,2014,0.3,0.3
2014-07-17,1312.809,52.985599517822266,1.3489154190209334,2014,0.3,0.3
2014-07-18,1305.922,52.73550033569336,1.341839004637122,2014,0.3,0.3
2014-07-21,1306.965,52.7849006652832,1.3429106904513102,2014,0.3,0.3
2014-07-22,1329.349,53.61989974975586,1.3659103215776696,2014,0.3,0.3
2014-07-23,1293.094,52.187801361083984,1.3286581938754647,2014,0.3,0.3
2014-07-24,1271.879,51.34749984741211,1.3068597139636655,2014,0.3,0.3
